bookmaker,market,player,line,odds,side,est_win_prob,ev
Novig,player_rebounds,Under,4.5,1.53,under,0.5,-0.49235
Hard Rock Bet,player_steals,Over,0.5,1.53,over,0.5,-0.49235
Fliff,player_blocks,Under,0.5,1.53,under,0.5,-0.49235
FanDuel,player_blocks,Under,2.5,1.53,under,0.5,-0.49235
Hard Rock Bet,player_threes,Over,3.5,1.53,over,0.5,-0.49235
DraftKings,player_steals,Over,0.5,1.53,over,0.5,-0.49235
DraftKings,player_threes,Over,0.5,1.53,over,0.5,-0.49235
FanDuel,player_assists,Over,1.5,1.53,over,0.5,-0.49235
DraftKings,player_steals,Under,1.5,1.53,under,0.5,-0.49235
FanDuel,player_threes,Over,3.5,1.53,over,0.5,-0.49235
FanDuel,player_threes,Under,1.5,1.53,under,0.5,-0.49235
DraftKings,player_threes,Under,1.5,1.53,under,0.5,-0.49235
Hard Rock Bet,player_steals,Over,0.5,1.53,over,0.5,-0.49235
Hard Rock Bet,player_steals,Over,0.5,1.53,over,0.5,-0.49235
Hard Rock Bet,player_steals,Over,0.5,1.53,over,0.5,-0.49235
ESPN BET,player_assists,Over,1.5,1.53,over,0.5,-0.49235
ESPN BET,player_assists,Under,1.5,1.53,under,0.5,-0.49235
Fliff,player_steals,Over,0.5,1.53,over,0.5,-0.49235
ESPN BET,player_assists,Over,0.5,1.53,over,0.5,-0.49235
ProphetX,player_points,Over,10.5,1.53,over,0.5,-0.49235
BetMGM,player_blocks,Under,0.5,1.53,under,0.5,-0.49235
DraftKings,player_threes,Under,2.5,1.53,under,0.5,-0.49235
Fliff,player_assists,Under,2.5,1.53,under,0.5,-0.49235
BetMGM,player_assists,Over,1.5,1.53,over,0.5,-0.49235
Fliff,player_threes,Under,3.5,1.53,under,0.5,-0.49235
BetMGM,player_rebounds,Over,2.5,1.53,over,0.5,-0.49235
Hard Rock Bet,player_assists,Under,2.5,1.53,under,0.5,-0.49235
DraftKings,player_assists,Over,1.5,1.53,over,0.5,-0.49235
ESPN BET,player_rebounds,Under,3.5,1.53,under,0.5,-0.49235
Fliff,player_threes,Under,0.5,1.53,under,0.5,-0.49235
Fliff,player_rebounds,Under,2.5,1.53,under,0.5,-0.49235
BetMGM,player_assists,Under,1.5,1.53,under,0.5,-0.49235
DraftKings,player_assists,Under,2.5,1.53,under,0.5,-0.49235
Hard Rock Bet,player_threes,Under,1.5,1.53,under,0.5,-0.49235
DraftKings,player_blocks,Under,0.5,1.53,under,0.5,-0.49235
DraftKings,player_threes,Under,2.5,1.53,under,0.5,-0.49235
Hard Rock Bet,player_threes,Over,1.5,1.53,over,0.5,-0.49235
Fliff,player_threes,Over,1.5,1.53,over,0.5,-0.49235
Bovada,player_threes,Under,2.5,1.53,under,0.5,-0.49235
Hard Rock Bet,player_blocks,Over,0.5,1.53,over,0.5,-0.49235
BetMGM,player_threes,Over,0.5,1.53,over,0.5,-0.49235
ESPN BET,player_threes,Over,1.5,1.53,over,0.5,-0.49235
ESPN BET,player_rebounds,Under,2.5,1.53,under,0.5,-0.49235
BetMGM,player_threes,Over,0.5,1.53,over,0.5,-0.49235
Novig,player_assists,Under,5.5,1.52,under,0.5,-0.4924
FanDuel,player_threes,Over,1.5,1.52,over,0.5,-0.4924
Caesars,player_assists,Under,2.5,1.52,under,0.5,-0.4924
Caesars,player_assists,Over,1.5,1.52,over,0.5,-0.4924
ProphetX,player_rebounds,Over,4.5,1.52,over,0.5,-0.4924
FanDuel,player_threes,Under,3.5,1.52,under,0.5,-0.4924
Novig,player_rebounds,Under,8.5,1.52,under,0.5,-0.4924
FanDuel,player_threes,Under,1.5,1.52,under,0.5,-0.4924
FanDuel,player_threes,Under,1.5,1.52,under,0.5,-0.4924
Caesars,player_threes,Under,2.5,1.52,under,0.5,-0.4924
Caesars,player_rebounds,Under,2.5,1.52,under,0.5,-0.4924
Caesars,player_rebounds,Under,3.5,1.52,under,0.5,-0.4924
BetOnline.ag,player_threes,Over,0.5,1.52,over,0.5,-0.4924
Caesars,player_assists,Under,2.5,1.52,under,0.5,-0.4924
Caesars,player_threes,Over,1.5,1.52,over,0.5,-0.4924
BetOnline.ag,player_threes,Over,1.5,1.52,over,0.5,-0.4924
Caesars,player_assists,Under,1.5,1.52,under,0.5,-0.4924
FanDuel,player_blocks,Over,0.5,1.52,over,0.5,-0.4924
Caesars,player_threes,Over,1.5,1.52,over,0.5,-0.4924
Caesars,player_threes,Under,1.5,1.52,under,0.5,-0.4924
Hard Rock Bet,player_threes,Over,1.5,1.51,over,0.5,-0.49245
ProphetX,player_points,Over,6.5,1.51,over,0.5,-0.49245
Bally Bet,player_threes,Under,1.5,1.51,under,0.5,-0.49245
Fliff,player_assists,Under,5.5,1.51,under,0.5,-0.49245
Fliff,player_assists,Over,1.5,1.51,over,0.5,-0.49245
Fliff,player_steals,Under,1.5,1.51,under,0.5,-0.49245
Hard Rock Bet,player_steals,Over,0.5,1.51,over,0.5,-0.49245
Hard Rock Bet,player_steals,Over,0.5,1.51,over,0.5,-0.49245
DraftKings,player_threes,Over,0.5,1.51,over,0.5,-0.49245
DraftKings,player_threes,Over,1.5,1.51,over,0.5,-0.49245
Hard Rock Bet,player_threes,Over,0.5,1.51,over,0.5,-0.49245
Hard Rock Bet,player_threes,Under,1.5,1.51,under,0.5,-0.49245
ProphetX,player_rebounds,Over,5.5,1.51,over,0.5,-0.49245
Fliff,player_threes,Over,3.5,1.51,over,0.5,-0.49245
Novig,player_threes,Over,1.5,1.51,over,0.5,-0.49245
Fliff,player_assists,Under,2.5,1.51,under,0.5,-0.49245
Bally Bet,player_blocks,Under,0.5,1.51,under,0.5,-0.49245
DraftKings,player_blocks,Over,1.5,1.51,over,0.5,-0.49245
Bally Bet,player_blocks,Over,0.5,1.51,over,0.5,-0.49245
DraftKings,player_blocks,Under,2.5,1.51,under,0.5,-0.49245
DraftKings,player_threes,Under,1.5,1.51,under,0.5,-0.49245
Bally Bet,player_steals,Under,0.5,1.51,under,0.5,-0.49245
DraftKings,player_threes,Over,1.5,1.51,over,0.5,-0.49245
Hard Rock Bet,player_rebounds,Under,2.5,1.51,under,0.5,-0.49245
Hard Rock Bet,player_threes,Under,3.5,1.51,under,0.5,-0.49245
BetOnline.ag,player_threes,Over,0.5,1.51,over,0.5,-0.49245
Fliff,player_assists,Over,0.5,1.51,over,0.5,-0.49245
BetOnline.ag,player_threes,Under,1.5,1.51,under,0.5,-0.49245
DraftKings,player_threes,Under,1.5,1.51,under,0.5,-0.49245
Fliff,player_threes,Over,0.5,1.51,over,0.5,-0.49245
Fliff,player_threes,Over,1.5,1.51,over,0.5,-0.49245
DraftKings,player_threes,Over,2.5,1.51,over,0.5,-0.49245
Hard Rock Bet,player_threes,Over,1.5,1.51,over,0.5,-0.49245
ProphetX,player_assists,Over,0.5,1.51,over,0.5,-0.49245
Hard Rock Bet,player_blocks,Over,0.5,1.51,over,0.5,-0.49245
Bally Bet,player_threes,Over,1.5,1.51,over,0.5,-0.49245
BetRivers,player_threes,Over,1.5,1.51,over,0.5,-0.49245
Bally Bet,player_blocks,Under,0.5,1.51,under,0.5,-0.49245
DraftKings,player_steals,Over,0.5,1.51,over,0.5,-0.49245
BetRivers,player_threes,Under,1.5,1.51,under,0.5,-0.49245
FanDuel,player_blocks,Under,1.5,1.5,under,0.5,-0.4925
BetMGM,player_assists,Over,1.5,1.5,over,0.5,-0.4925
DraftKings,player_blocks,Under,0.5,1.5,under,0.5,-0.4925
ESPN BET,player_rebounds,Under,2.5,1.5,under,0.5,-0.4925
ESPN BET,player_threes,Under,3.5,1.5,under,0.5,-0.4925
ESPN BET,player_assists,Over,1.5,1.5,over,0.5,-0.4925
Caesars,player_assists,Under,2.5,1.5,under,0.5,-0.4925
Hard Rock Bet,player_threes,Over,1.5,1.5,over,0.5,-0.4925
ESPN BET,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Bovada,player_threes,Over,1.5,1.5,over,0.5,-0.4925
ESPN BET,player_threes,Under,0.5,1.5,under,0.5,-0.4925
BetMGM,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Hard Rock Bet,player_rebounds,Under,2.5,1.5,under,0.5,-0.4925
Fliff,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Fliff,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Bally Bet,player_blocks,Under,0.5,1.5,under,0.5,-0.4925
BetMGM,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Caesars,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Caesars,player_threes,Under,1.5,1.5,under,0.5,-0.4925
Fliff,player_steals,Under,1.5,1.5,under,0.5,-0.4925
ESPN BET,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Novig,player_threes,Under,1.5,1.5,under,0.5,-0.4925
ESPN BET,player_assists,Under,1.5,1.5,under,0.5,-0.4925
FanDuel,player_blocks,Over,1.5,1.5,over,0.5,-0.4925
BetMGM,player_blocks,Under,2.5,1.5,under,0.5,-0.4925
BetMGM,player_assists,Under,1.5,1.5,under,0.5,-0.4925
Hard Rock Bet,player_threes,Under,3.5,1.5,under,0.5,-0.4925
ESPN BET,player_threes,Over,1.5,1.5,over,0.5,-0.4925
BetOnline.ag,player_threes,Under,2.5,1.5,under,0.5,-0.4925
Fliff,player_threes,Under,2.5,1.5,under,0.5,-0.4925
ESPN BET,player_threes,Over,0.5,1.5,over,0.5,-0.4925
ProphetX,player_threes,Under,1.5,1.5,under,0.5,-0.4925
Bovada,player_threes,Under,1.5,1.5,under,0.5,-0.4925
DraftKings,player_threes,Under,1.5,1.5,under,0.5,-0.4925
BetMGM,player_threes,Under,0.5,1.5,under,0.5,-0.4925
BetOnline.ag,player_threes,Over,0.5,1.5,over,0.5,-0.4925
Fliff,player_blocks,Under,0.5,1.5,under,0.5,-0.4925
Bally Bet,player_steals,Under,1.5,1.5,under,0.5,-0.4925
Fliff,player_blocks,Under,2.5,1.5,under,0.5,-0.4925
Fliff,player_assists,Over,2.5,1.5,over,0.5,-0.4925
Hard Rock Bet,player_assists,Under,3.5,1.5,under,0.5,-0.4925
Novig,player_assists,Over,2.5,1.5,over,0.5,-0.4925
ESPN BET,player_threes,Under,2.5,1.5,under,0.5,-0.4925
DraftKings,player_assists,Under,1.5,1.5,under,0.5,-0.4925
ProphetX,player_points,Over,11.5,1.49,over,0.5,-0.49255
BetOnline.ag,player_threes,Under,1.5,1.49,under,0.5,-0.49255
Novig,player_threes,Over,0.5,1.49,over,0.5,-0.49255
Fliff,player_blocks,Under,2.5,1.49,under,0.5,-0.49255
Caesars,player_threes,Over,0.5,1.49,over,0.5,-0.49255
Novig,player_rebounds,Over,2.5,1.49,over,0.5,-0.49255
Fliff,player_threes,Under,1.5,1.49,under,0.5,-0.49255
Fliff,player_steals,Over,0.5,1.49,over,0.5,-0.49255
Novig,player_threes,Under,1.5,1.49,under,0.5,-0.49255
Fliff,player_steals,Under,1.5,1.49,under,0.5,-0.49255
Fliff,player_threes,Over,0.5,1.49,over,0.5,-0.49255
ProphetX,player_rebounds,Over,4.5,1.49,over,0.5,-0.49255
Fliff,player_assists,Under,1.5,1.49,under,0.5,-0.49255
DraftKings,player_assists,Over,4.5,1.49,over,0.5,-0.49255
Caesars,player_threes,Over,0.5,1.49,over,0.5,-0.49255
DraftKings,player_threes,Under,3.5,1.49,under,0.5,-0.49255
Caesars,player_threes,Under,1.5,1.49,under,0.5,-0.49255
Fliff,player_threes,Under,4.5,1.49,under,0.5,-0.49255
BetOnline.ag,player_threes,Over,0.5,1.49,over,0.5,-0.49255
Fliff,player_threes,Over,0.5,1.49,over,0.5,-0.49255
Fliff,player_threes,Over,0.5,1.49,over,0.5,-0.49255
Novig,player_threes,Over,0.5,1.49,over,0.5,-0.49255
ProphetX,player_points,Over,13.5,1.49,over,0.5,-0.49255
Novig,player_assists,Over,7.5,1.49,over,0.5,-0.49255
FanDuel,player_threes,Under,1.5,1.49,under,0.5,-0.49255
BetMGM,player_blocks,Over,0.5,1.48,over,0.5,-0.4926
BetMGM,player_threes,Over,0.5,1.48,over,0.5,-0.4926
BetOnline.ag,player_assists,Under,1.5,1.48,under,0.5,-0.4926
Fliff,player_threes,Over,0.5,1.48,over,0.5,-0.4926
BetMGM,player_threes,Under,2.5,1.48,under,0.5,-0.4926
BetMGM,player_threes,Over,0.5,1.48,over,0.5,-0.4926
ESPN BET,player_assists,Under,1.5,1.48,under,0.5,-0.4926
DraftKings,player_steals,Under,1.5,1.48,under,0.5,-0.4926
ESPN BET,player_threes,Over,0.5,1.48,over,0.5,-0.4926
Novig,player_threes,Under,1.5,1.48,under,0.5,-0.4926
BetMGM,player_assists,Under,1.5,1.48,under,0.5,-0.4926
Fliff,player_steals,Under,2.5,1.48,under,0.5,-0.4926
Fliff,player_steals,Over,0.5,1.48,over,0.5,-0.4926
Hard Rock Bet,player_steals,Over,0.5,1.48,over,0.5,-0.4926
Hard Rock Bet,player_assists,Under,2.5,1.48,under,0.5,-0.4926
Hard Rock Bet,player_steals,Over,0.5,1.48,over,0.5,-0.4926
BetOnline.ag,player_threes,Under,1.5,1.48,under,0.5,-0.4926
ProphetX,player_threes,Over,1.5,1.48,over,0.5,-0.4926
Fliff,player_threes,Under,1.5,1.48,under,0.5,-0.4926
ESPN BET,player_threes,Over,0.5,1.48,over,0.5,-0.4926
Hard Rock Bet,player_threes,Over,0.5,1.48,over,0.5,-0.4926
Novig,player_threes,Under,1.5,1.48,under,0.5,-0.4926
Hard Rock Bet,player_assists,Under,1.5,1.48,under,0.5,-0.4926
Hard Rock Bet,player_steals,Over,0.5,1.48,over,0.5,-0.4926
Bally Bet,player_steals,Over,0.5,1.48,over,0.5,-0.4926
FanDuel,player_steals,Over,0.5,1.48,over,0.5,-0.4926
Novig,player_assists,Over,3.5,1.48,over,0.5,-0.4926
ESPN BET,player_threes,Over,0.5,1.48,over,0.5,-0.4926
ESPN BET,player_threes,Under,1.5,1.48,under,0.5,-0.4926
Hard Rock Bet,player_threes,Under,1.5,1.48,under,0.5,-0.4926
ESPN BET,player_assists,Under,1.5,1.48,under,0.5,-0.4926
ESPN BET,player_threes,Under,2.5,1.48,under,0.5,-0.4926
Hard Rock Bet,player_threes,Over,2.5,1.48,over,0.5,-0.4926
Fliff,player_blocks,Under,0.5,1.48,under,0.5,-0.4926
Hard Rock Bet,player_assists,Under,3.5,1.48,under,0.5,-0.4926
Fliff,player_blocks,Under,0.5,1.48,under,0.5,-0.4926
Fliff,player_threes,Over,1.5,1.47,over,0.5,-0.49265
ESPN BET,player_threes,Under,0.5,1.47,under,0.5,-0.49265
ESPN BET,player_assists,Under,1.5,1.47,under,0.5,-0.49265
ESPN BET,player_threes,Under,1.5,1.47,under,0.5,-0.49265
FanDuel,player_threes,Under,1.5,1.47,under,0.5,-0.49265
FanDuel,player_threes,Under,1.5,1.47,under,0.5,-0.49265
ProphetX,player_rebounds,Over,2.5,1.47,over,0.5,-0.49265
Caesars,player_assists,Under,1.5,1.47,under,0.5,-0.49265
Fliff,player_assists,Under,1.5,1.47,under,0.5,-0.49265
Fliff,player_assists,Under,1.5,1.47,under,0.5,-0.49265
ESPN BET,player_threes,Over,0.5,1.47,over,0.5,-0.49265
Bally Bet,player_steals,Under,1.5,1.47,under,0.5,-0.49265
Bally Bet,player_steals,Over,0.5,1.47,over,0.5,-0.49265
Fliff,player_assists,Under,1.5,1.47,under,0.5,-0.49265
Fliff,player_threes,Over,1.5,1.47,over,0.5,-0.49265
Fliff,player_threes,Over,0.5,1.47,over,0.5,-0.49265
Bally Bet,player_steals,Over,0.5,1.47,over,0.5,-0.49265
FanDuel,player_threes,Under,1.5,1.47,under,0.5,-0.49265
ESPN BET,player_threes,Over,0.5,1.47,over,0.5,-0.49265
Novig,player_assists,Under,3.5,1.47,under,0.5,-0.49265
ProphetX,player_points,Over,5.5,1.47,over,0.5,-0.49265
Fliff,player_threes,Over,0.5,1.47,over,0.5,-0.49265
BetOnline.ag,player_threes,Under,0.5,1.47,under,0.5,-0.49265
ProphetX,player_points,Over,11.5,1.47,over,0.5,-0.49265
DraftKings,player_steals,Over,0.5,1.47,over,0.5,-0.49265
DraftKings,player_threes,Over,0.5,1.47,over,0.5,-0.49265
DraftKings,player_threes,Over,0.5,1.47,over,0.5,-0.49265
Bovada,player_threes,Under,1.5,1.47,under,0.5,-0.49265
ESPN BET,player_assists,Over,0.5,1.47,over,0.5,-0.49265
Caesars,player_threes,Over,0.5,1.47,over,0.5,-0.49265
Fliff,player_assists,Over,0.5,1.47,over,0.5,-0.49265
Fliff,player_threes,Over,0.5,1.47,over,0.5,-0.49265
Caesars,player_threes,Under,1.5,1.47,under,0.5,-0.49265
Caesars,player_threes,Under,1.5,1.47,under,0.5,-0.49265
ESPN BET,player_threes,Under,1.5,1.47,under,0.5,-0.49265
ESPN BET,player_threes,Over,0.5,1.47,over,0.5,-0.49265
Novig,player_threes,Under,1.5,1.46,under,0.5,-0.4927
BetOnline.ag,player_assists,Under,1.5,1.46,under,0.5,-0.4927
Novig,player_steals,Over,0.5,1.46,over,0.5,-0.4927
Novig,player_assists,Under,7.5,1.46,under,0.5,-0.4927
Novig,player_assists,Under,1.5,1.46,under,0.5,-0.4927
Novig,player_assists,Over,3.5,1.46,over,0.5,-0.4927
BetOnline.ag,player_threes,Under,1.5,1.45,under,0.5,-0.49275
Novig,player_rebounds,Over,2.5,1.45,over,0.5,-0.49275
Caesars,player_threes,Under,0.5,1.45,under,0.5,-0.49275
DraftKings,player_steals,Over,0.5,1.45,over,0.5,-0.49275
DraftKings,player_steals,Under,1.5,1.45,under,0.5,-0.49275
DraftKings,player_steals,Over,0.5,1.45,over,0.5,-0.49275
Fliff,player_threes,Under,1.5,1.45,under,0.5,-0.49275
BetMGM,player_threes,Under,0.5,1.45,under,0.5,-0.49275
Fliff,player_threes,Under,1.5,1.45,under,0.5,-0.49275
BetMGM,player_threes,Under,1.5,1.45,under,0.5,-0.49275
BetOnline.ag,player_threes,Under,1.5,1.45,under,0.5,-0.49275
BetMGM,player_assists,Under,1.5,1.45,under,0.5,-0.49275
FanDuel,player_threes,Over,0.5,1.45,over,0.5,-0.49275
Hard Rock Bet,player_assists,Under,1.5,1.45,under,0.5,-0.49275
BetMGM,player_assists,Over,0.5,1.45,over,0.5,-0.49275
BetMGM,player_blocks,Under,0.5,1.45,under,0.5,-0.49275
Hard Rock Bet,player_steals,Over,0.5,1.45,over,0.5,-0.49275
Hard Rock Bet,player_threes,Over,0.5,1.45,over,0.5,-0.49275
BetMGM,player_blocks,Under,0.5,1.45,under,0.5,-0.49275
BetMGM,player_blocks,Under,0.5,1.45,under,0.5,-0.49275
BetMGM,player_threes,Over,0.5,1.45,over,0.5,-0.49275
Bovada,player_assists,Under,3.5,1.45,under,0.5,-0.49275
BetMGM,player_threes,Under,1.5,1.45,under,0.5,-0.49275
BetMGM,player_blocks,Under,0.5,1.45,under,0.5,-0.49275
BetMGM,player_threes,Under,3.5,1.45,under,0.5,-0.49275
BetMGM,player_threes,Over,0.5,1.45,over,0.5,-0.49275
ProphetX,player_assists,Over,0.5,1.44,over,0.5,-0.4928
DraftKings,player_threes,Under,1.5,1.44,under,0.5,-0.4928
Novig,player_threes,Under,1.5,1.44,under,0.5,-0.4928
DraftKings,player_assists,Under,2.5,1.44,under,0.5,-0.4928
BetMGM,player_threes,Under,0.5,1.44,under,0.5,-0.4928
Fliff,player_threes,Under,1.5,1.44,under,0.5,-0.4928
Hard Rock Bet,player_assists,Over,0.5,1.44,over,0.5,-0.4928
BetRivers,player_threes,Under,1.5,1.44,under,0.5,-0.4928
ESPN BET,player_threes,Under,0.5,1.44,under,0.5,-0.4928
Hard Rock Bet,player_steals,Over,0.5,1.44,over,0.5,-0.4928
ESPN BET,player_threes,Over,1.5,1.44,over,0.5,-0.4928
Hard Rock Bet,player_steals,Over,0.5,1.44,over,0.5,-0.4928
Bally Bet,player_threes,Under,1.5,1.44,under,0.5,-0.4928
Bally Bet,player_steals,Over,0.5,1.44,over,0.5,-0.4928
Hard Rock Bet,player_threes,Over,0.5,1.44,over,0.5,-0.4928
BetMGM,player_assists,Under,1.5,1.44,under,0.5,-0.4928
Hard Rock Bet,player_assists,Over,0.5,1.44,over,0.5,-0.4928
Hard Rock Bet,player_threes,Under,1.5,1.44,under,0.5,-0.4928
Bally Bet,player_threes,Under,1.5,1.44,under,0.5,-0.4928
Hard Rock Bet,player_assists,Over,0.5,1.44,over,0.5,-0.4928
FanDuel,player_steals,Over,0.5,1.44,over,0.5,-0.4928
Hard Rock Bet,player_threes,Under,1.5,1.44,under,0.5,-0.4928
Fliff,player_steals,Over,0.5,1.44,over,0.5,-0.4928
BetRivers,player_threes,Under,1.5,1.44,under,0.5,-0.4928
ESPN BET,player_threes,Over,0.5,1.44,over,0.5,-0.4928
DraftKings,player_threes,Over,0.5,1.43,over,0.5,-0.49285
Fliff,player_threes,Under,1.5,1.43,under,0.5,-0.49285
Fliff,player_steals,Over,0.5,1.43,over,0.5,-0.49285
Hard Rock Bet,player_assists,Over,1.5,1.43,over,0.5,-0.49285
Bally Bet,player_steals,Over,0.5,1.43,over,0.5,-0.49285
BetMGM,player_assists,Over,0.5,1.43,over,0.5,-0.49285
Hard Rock Bet,player_assists,Under,1.5,1.43,under,0.5,-0.49285
Bally Bet,player_steals,Over,0.5,1.43,over,0.5,-0.49285
DraftKings,player_threes,Under,1.5,1.43,under,0.5,-0.49285
Bovada,player_threes,Under,1.5,1.43,under,0.5,-0.49285
Fliff,player_assists,Over,1.5,1.43,over,0.5,-0.49285
Bally Bet,player_steals,Under,1.5,1.43,under,0.5,-0.49285
Fliff,player_steals,Over,0.5,1.43,over,0.5,-0.49285
Hard Rock Bet,player_threes,Over,0.5,1.43,over,0.5,-0.49285
BetMGM,player_assists,Over,0.5,1.43,over,0.5,-0.49285
Hard Rock Bet,player_threes,Under,1.5,1.43,under,0.5,-0.49285
Bovada,player_threes,Under,1.5,1.43,under,0.5,-0.49285
BetMGM,player_blocks,Under,0.5,1.43,under,0.5,-0.49285
Bally Bet,player_blocks,Over,0.5,1.43,over,0.5,-0.49285
Bally Bet,player_blocks,Under,1.5,1.43,under,0.5,-0.49285
Fliff,player_threes,Under,0.5,1.43,under,0.5,-0.49285
BetMGM,player_blocks,Over,0.5,1.43,over,0.5,-0.49285
Hard Rock Bet,player_assists,Over,0.5,1.43,over,0.5,-0.49285
Hard Rock Bet,player_steals,Over,0.5,1.43,over,0.5,-0.49285
Hard Rock Bet,player_steals,Over,0.5,1.43,over,0.5,-0.49285
BetMGM,player_threes,Over,0.5,1.43,over,0.5,-0.49285
Bally Bet,player_steals,Over,0.5,1.43,over,0.5,-0.49285
DraftKings,player_threes,Under,1.5,1.43,under,0.5,-0.49285
Fliff,player_threes,Under,0.5,1.43,under,0.5,-0.49285
DraftKings,player_steals,Over,0.5,1.43,over,0.5,-0.49285
Fliff,player_steals,Over,0.5,1.43,over,0.5,-0.49285
FanDuel,player_threes,Under,1.5,1.43,under,0.5,-0.49285
Fliff,player_blocks,Over,0.5,1.43,over,0.5,-0.49285
BetOnline.ag,player_threes,Over,0.5,1.42,over,0.5,-0.4929
DraftKings,player_blocks,Under,1.5,1.42,under,0.5,-0.4929
Fliff,player_assists,Under,1.5,1.42,under,0.5,-0.4929
Bovada,player_threes,Under,1.5,1.42,under,0.5,-0.4929
ESPN BET,player_assists,Over,0.5,1.42,over,0.5,-0.4929
ESPN BET,player_assists,Over,0.5,1.42,over,0.5,-0.4929
FanDuel,player_threes,Over,0.5,1.42,over,0.5,-0.4929
Bally Bet,player_blocks,Over,0.5,1.42,over,0.5,-0.4929
Hard Rock Bet,player_assists,Under,1.5,1.42,under,0.5,-0.4929
Hard Rock Bet,player_steals,Over,0.5,1.42,over,0.5,-0.4929
Bally Bet,player_steals,Under,1.5,1.42,under,0.5,-0.4929
Hard Rock Bet,player_steals,Over,0.5,1.42,over,0.5,-0.4929
Hard Rock Bet,player_steals,Over,0.5,1.42,over,0.5,-0.4929
DraftKings,player_steals,Over,0.5,1.42,over,0.5,-0.4929
Hard Rock Bet,player_threes,Under,1.5,1.42,under,0.5,-0.4929
Fliff,player_steals,Over,0.5,1.42,over,0.5,-0.4929
Fliff,player_steals,Under,1.5,1.42,under,0.5,-0.4929
Hard Rock Bet,player_blocks,Over,0.5,1.42,over,0.5,-0.4929
ESPN BET,player_threes,Over,0.5,1.42,over,0.5,-0.4929
Bally Bet,player_steals,Over,0.5,1.42,over,0.5,-0.4929
DraftKings,player_blocks,Under,1.5,1.42,under,0.5,-0.4929
Novig,player_rebounds,Over,3.5,1.41,over,0.5,-0.49295
FanDuel,player_steals,Under,1.5,1.41,under,0.5,-0.49295
Bally Bet,player_steals,Under,1.5,1.41,under,0.5,-0.49295
FanDuel,player_blocks,Under,1.5,1.41,under,0.5,-0.49295
Novig,player_threes,Under,1.5,1.41,under,0.5,-0.49295
Bally Bet,player_steals,Under,1.5,1.41,under,0.5,-0.49295
Fliff,player_blocks,Under,1.5,1.41,under,0.5,-0.49295
DraftKings,player_blocks,Under,1.5,1.41,under,0.5,-0.49295
Bally Bet,player_steals,Over,0.5,1.41,over,0.5,-0.49295
Caesars,player_threes,Under,1.5,1.41,under,0.5,-0.49295
Bally Bet,player_blocks,Under,0.5,1.41,under,0.5,-0.49295
Fliff,player_blocks,Under,1.5,1.41,under,0.5,-0.49295
Fliff,player_assists,Over,1.5,1.41,over,0.5,-0.49295
Fliff,player_blocks,Under,2.5,1.41,under,0.5,-0.49295
FanDuel,player_threes,Under,1.5,1.41,under,0.5,-0.49295
FanDuel,player_steals,Under,1.5,1.41,under,0.5,-0.49295
Bally Bet,player_steals,Under,1.5,1.41,under,0.5,-0.49295
FanDuel,player_threes,Over,0.5,1.41,over,0.5,-0.49295
Hard Rock Bet,player_steals,Over,0.5,1.4,over,0.5,-0.493
Novig,player_steals,Under,1.5,1.4,under,0.5,-0.493
BetMGM,player_blocks,Over,0.5,1.4,over,0.5,-0.493
Hard Rock Bet,player_threes,Over,0.5,1.4,over,0.5,-0.493
Hard Rock Bet,player_steals,Over,0.5,1.4,over,0.5,-0.493
Novig,player_assists,Over,2.5,1.4,over,0.5,-0.493
Bally Bet,player_steals,Over,0.5,1.4,over,0.5,-0.493
BetMGM,player_blocks,Under,1.5,1.4,under,0.5,-0.493
Bally Bet,player_steals,Over,0.5,1.4,over,0.5,-0.493
Fliff,player_steals,Over,0.5,1.4,over,0.5,-0.493
Bovada,player_threes,Over,0.5,1.4,over,0.5,-0.493
BetOnline.ag,player_threes,Under,1.5,1.4,under,0.5,-0.493
ESPN BET,player_threes,Under,1.5,1.4,under,0.5,-0.493
Hard Rock Bet,player_threes,Over,0.5,1.4,over,0.5,-0.493
ESPN BET,player_threes,Over,0.5,1.4,over,0.5,-0.493
DraftKings,player_threes,Over,0.5,1.4,over,0.5,-0.493
Hard Rock Bet,player_steals,Over,0.5,1.4,over,0.5,-0.493
BetMGM,player_blocks,Under,1.5,1.4,under,0.5,-0.493
ESPN BET,player_threes,Under,1.5,1.4,under,0.5,-0.493
Fliff,player_assists,Over,0.5,1.39,over,0.5,-0.49305
Caesars,player_threes,Under,1.5,1.39,under,0.5,-0.49305
Novig,player_assists,Under,8.5,1.39,under,0.5,-0.49305
Novig,player_assists,Under,12.5,1.39,under,0.5,-0.49305
Novig,player_rebounds,Under,3.5,1.39,under,0.5,-0.49305
DraftKings,player_threes,Under,0.5,1.38,under,0.5,-0.4931
Bovada,player_threes,Under,1.5,1.38,under,0.5,-0.4931
ESPN BET,player_threes,Under,1.5,1.38,under,0.5,-0.4931
Hard Rock Bet,player_blocks,Over,0.5,1.38,over,0.5,-0.4931
ESPN BET,player_threes,Over,0.5,1.38,over,0.5,-0.4931
